customer_id,customer_name,pet_name,pet_type,pet_birthday
7884,Lori Holland,Amy,Dachshund,2024/03/06
7885,Kimberly Reed,Christine,Beagle,2019/04/06
7886,Michael Mata,Gregory,German Shepherd,2024/12/13
7887,Michael Figueroa,Kristina,Pug,2014/07/10
7888,William Pearson,Pamela,Golden Retriever,2018/07/27
7889,Erika Reid,Jennifer,Golden Retriever,2013/04/06
7890,Bryan Lopez,Elizabeth,Rottweiler,2018/07/16
7891,Lauren Perkins,Mariah,Labrador Retriever,2018/12/07
7892,Tonya Rivers,Michael,Dachshund,2011/08/21
7893,Daniel Greene,Daniel,Rottweiler,2015/05/17
7894,Steven Cook,Sarah,Beagle,2011/05/20
7895,Christine Moody,Raymond,Labrador Retriever,2010/07/19
7896,John Garcia,Kristine,Dachshund,2014/06/05
7897,John Johnson,Elizabeth,Bulldog,2014/12/14
7898,Laura Buchanan,Justin,Golden Retriever,2009/07/29
7899,David Gordon,Whitney,Beagle,2014/08/24
7900,Lisa Sullivan,Steven,Chihuahua,2012/12/16
7901,Steven Calhoun,Andrea,Poodle,2013/02/26
7902,Austin Smith,Veronica,Poodle,2017/06/23
7903,Curtis Hughes,Dana,Beagle,2012/06/24
7904,Ebony Bell,Mark,Golden Retriever,2018/09/30
7905,Anna Carroll,Crystal,Pug,2012/01/19
7906,Brandon Casey,Brian,Beagle,2022/07/17
7907,Bryan Leon,Taylor,Rottweiler,2012/06/10
7908,Katherine Blair,Catherine,Chihuahua,2022/04/24
7909,Heather Wright,Kathryn,Golden Retriever,2015/11/21
7910,Tonya Gilbert,Robert,German Shepherd,2010/04/10
7911,Rodney Willis,Destiny,Rottweiler,2021/06/18
7912,Christopher Wilson,Anna,Bulldog,2021/01/02
7913,Timothy Martinez,Laura,Labrador Retriever,2017/01/27
7914,Tonya Hernandez,Anthony,German Shepherd,2015/12/05
7915,Leslie Arellano,Gregory,German Shepherd,2012/01/10
7916,Tony Johnson,Jason,German Shepherd,2017/09/04
7917,Katelyn Aguirre,Chris,Rottweiler,2017/10/18
7918,Denise Murray,Yolanda,Dachshund,2014/08/21
7919,Brett Donaldson,Jacob,Rottweiler,2019/06/22
7920,Dr. David Herrera,Andre,Dachshund,2024/05/29
7921,Joanna Mendoza,Keith,Pug,2017/02/02
7922,Cassandra Thompson,Megan,Rottweiler,2010/01/04
7923,Sarah Dalton,Jason,Poodle,2010/03/31
7924,Amy Martinez,Ethan,Beagle,2009/01/18
7925,Kyle Garrett,Juan,Beagle,2022/01/27
7926,Jeffrey Meyers,Mark,Rottweiler,2018/05/16
7927,Virginia Smith,Erica,Dachshund,2019/02/26
7928,Brittney Simpson,Tyler,Bulldog,2021/07/03
7929,Christopher Fisher,Kyle,Dachshund,2010/08/19
7930,Kathy Vazquez,Haley,Chihuahua,2010/06/06
7931,April Rodriguez,Vanessa,Bulldog,2021/01/30
7932,Michael Wright,Christopher,Dachshund,2017/04/30
7933,Kevin Lewis,Lisa,Poodle,2010/01/09
7934,Stacy Forbes,Anna,Chihuahua,2017/12/12
7935,Kristina Baldwin,Matthew,Beagle,2016/10/21
7936,Michael Hull,Richard,German Shepherd,2021/06/30
7937,Sandra Mcgrath,Frank,German Shepherd,2018/07/10
7938,Tiffany Hill,Eric,Rottweiler,2022/01/30
7939,Martha Mullins,Russell,Pug,2016/12/08
7940,Linda Walker,Steven,Rottweiler,2018/05/30
7941,Lisa Hart,Brittany,Beagle,2010/03/20
7942,Jacob Wong,Toni,German Shepherd,2010/01/04
7943,Alyssa Ross,Richard,Beagle,2015/09/27
7944,Mark Moore,Andrea,German Shepherd,2024/01/22
7945,Jose Robinson,Todd,Chihuahua,2024/05/13
7946,Catherine Peterson,Marissa,Bulldog,2010/03/07
7947,Lisa Lawson,Jeffrey,Bulldog,2019/04/26
7948,Teresa Mullins,John,Dachshund,2022/12/06
7949,Jonathan Ball,Adam,Beagle,2013/06/26
7950,Ann Miller,Karen,Labrador Retriever,2011/04/21
7951,Javier Wilson,Michele,Pug,2022/02/09
7952,William Finley,Steven,Chihuahua,2013/06/15
7953,George Knight,Nicholas,Beagle,2014/07/08
7954,Nancy Dunn,Gary,Chihuahua,2018/04/03
7955,Mark Smith,Kelly,Dachshund,2023/12/02
7956,Felicia Swanson,William,German Shepherd,2016/04/30
7957,Lauren Stevens,Gina,Beagle,2015/01/12
7958,Nancy White,Joseph,Pug,2009/10/19
7959,April Gibson,James,German Shepherd,2023/11/07
7960,David Meyers,Candice,Beagle,2009/09/03
7961,Nicole Sanford,Ricky,Poodle,2013/07/06
7962,Alicia Moore,Brian,Labrador Retriever,2020/10/01
7963,Thomas Turner,Timothy,Chihuahua,2018/05/03
7964,Peter Arnold,Eric,Pug,2019/04/29
7965,Cynthia Henry,Ryan,Poodle,2018/06/04
7966,Jose Caldwell,Nicole,Dachshund,2024/10/17
7967,Cynthia Sanders,Chelsea,Dachshund,2013/12/01
7968,Taylor Schwartz,Russell,Chihuahua,2016/07/02
7969,Juan Howard PhD,Kara,Rottweiler,2011/01/27
7970,Laura Johnson,Benjamin,Pug,2021/11/09
7971,Alison Moore,Garrett,Rottweiler,2012/05/08
7972,Kelly Santana,John,German Shepherd,2021/01/14
7973,Tonya Olson MD,James,Golden Retriever,2019/11/11
7974,Michael Hicks,Alec,Poodle,2021/07/15
7975,Michael Greer,Sarah,Golden Retriever,2011/07/24
7976,Sean Solis,Scott,Beagle,2022/05/19
7977,Crystal Keith DDS,Shawn,Rottweiler,2015/03/09
7978,Johnny Parks,Ashley,Poodle,2024/12/28
7979,Dana Clark,Joseph,German Shepherd,2010/09/24
7980,Shawn Smith,Richard,Labrador Retriever,2018/12/10
7981,Joshua Walker,Toni,Golden Retriever,2018/10/25
7982,Shelly Johnson,Kyle,Golden Retriever,2014/03/26
7983,Kevin Collins,Lance,Pug,2011/04/25
7984,William Andrade,Melinda,Dachshund,2021/10/11
7985,Derrick Frazier,Alexandra,Dachshund,2010/11/06
7986,Paul Russell,Judith,Labrador Retriever,2018/06/23
7987,Melissa Terry,Richard,Labrador Retriever,2013/05/02
7988,Victor Campbell,Gregory,Beagle,2019/06/09
7989,Daniel Morgan,Katie,Rottweiler,2013/12/03
7990,Natasha Herrera,Angela,Pug,2024/04/04
7991,Cheryl Boyd,Cameron,German Shepherd,2012/12/23
7992,Brenda Montoya,Katrina,Chihuahua,2012/08/14
7993,Jamie Robinson,Mary,Poodle,2016/08/26
7994,Paul Bryant,Tamara,German Shepherd,2020/02/16
7995,Antonio Montgomery,Melinda,Golden Retriever,2022/10/08
7996,Joshua Munoz,Kathleen,Labrador Retriever,2020/04/10
7997,Elizabeth Forbes,Bethany,Chihuahua,2015/03/15
7998,Daniel Hamilton,Jennifer,Labrador Retriever,2016/06/14
7999,Richard Brown,Donald,Bulldog,2021/01/31
8000,Steven Wilson,Timothy,Labrador Retriever,2023/08/19
8001,Kristine Hall,Rhonda,Labrador Retriever,2018/02/12
8002,Rachel Davis,Corey,Pug,2015/02/14
8003,Terry Owens,Robert,Dachshund,2012/11/23
8004,Heather Wilson DDS,Paige,Dachshund,2023/08/22
8005,Patrick Romero,Kristin,Rottweiler,2018/01/08
8006,Courtney Farmer,Joseph,Dachshund,2010/06/04
8007,Thomas Richmond,Melissa,Bulldog,2024/10/03
8008,Angela Abbott,Joseph,German Shepherd,2010/10/07
8009,Melissa Gibson,Rachel,Chihuahua,2023/08/04
8010,Theresa Harris,Vicki,Dachshund,2013/04/27
8011,Bethany Roy,Brian,German Shepherd,2021/12/08
8012,Christopher Jones,Kathryn,German Shepherd,2024/03/05
8013,Barbara Stark,Mary,German Shepherd,2009/12/03
8014,Travis Brown,Douglas,Beagle,2009/01/05
8015,Debra Vang,Richard,Chihuahua,2013/10/15
8016,Lauren Gomez,Zachary,Chihuahua,2016/10/31
8017,Robert Martin,Marc,Dachshund,2015/02/13
8018,Margaret Cannon,Samuel,German Shepherd,2019/10/13
8019,Joshua Hill,Richard,Dachshund,2017/08/16
8020,Jose Robinson,Jennifer,Dachshund,2021/08/08
8021,Cameron Chapman,Ronnie,Golden Retriever,2021/08/05
8022,Karen Ray,Kristin,Bulldog,2015/05/28
8023,Jason Tucker,Jose,Bulldog,2021/08/06
8024,Christine Burnett,Tim,Dachshund,2013/12/13
8025,Stephanie Thompson,Adriana,Poodle,2024/08/05
8026,Tanya Phillips,Jason,Rottweiler,2021/07/25
8027,Bobby West,Bryan,Beagle,2024/02/24
8028,Alyssa Gill,Anne,Bulldog,2018/08/24
8029,Sierra Wagner,Adam,Labrador Retriever,2017/05/11
8030,Beth Carpenter,Amanda,German Shepherd,2018/01/12
8031,Edwin Robinson,Kevin,German Shepherd,2024/03/22
8032,Kelly Hodge,Thomas,German Shepherd,2023/10/26
8033,Gregory Harris,Peter,Chihuahua,2023/11/06
8034,Jessica West,Amanda,Pug,2010/05/04
8035,Wendy James,Rebecca,German Shepherd,2011/09/07
8036,Adam Atkinson,Tracey,Bulldog,2022/05/24
8037,Edward Myers,Jeremy,Pug,2016/01/07
8038,Kathy Barron DVM,Linda,Beagle,2024/12/21
8039,Penny Jones,Jeremy,Bulldog,2019/04/21
8040,Mrs. Penny Copeland,Lisa,Rottweiler,2023/10/03
8041,Alicia Vasquez,Nicholas,Poodle,2015/11/13
8042,Eric Bailey,Steve,Bulldog,2024/07/05
8043,Robert Powell,Steven,Chihuahua,2009/04/08
8044,Charles Haynes,Sarah,Labrador Retriever,2013/03/24
8045,Mark Buchanan,Cindy,Pug,2019/03/19
8046,Jamie Tran,Shannon,Poodle,2015/07/24
8047,Gina Woodard,Jonathan,Golden Retriever,2011/12/26
8048,Parker Lopez,Mary,Pug,2021/10/18
8049,Jessica Taylor,Jessica,Golden Retriever,2017/01/17
8050,Mr. Christopher Jones MD,Wanda,Bulldog,2016/01/06
8051,Elizabeth Dixon,Diana,Dachshund,2010/08/27
8052,Amber Robertson,Kevin,Pug,2022/01/15
8053,Daniel Harris,Maria,Poodle,2016/05/13
8054,Victoria Johnson,Courtney,Beagle,2020/08/12
8055,Joan Jones,Lisa,Labrador Retriever,2015/11/13
8056,John Davis,Brandi,Golden Retriever,2018/01/23
8057,Richard Guerra,Anne,Labrador Retriever,2023/06/25
8058,Maria Nelson,Jasmine,Labrador Retriever,2024/07/06
8059,Brandon Barrera,Charles,German Shepherd,2024/06/26
8060,Antonio Browning,Tracy,Rottweiler,2015/08/20
8061,Allison Harris,Alex,Golden Retriever,2017/08/02
8062,Marcus Rollins,Madeline,Chihuahua,2009/04/23
8063,Emily Cook,James,Labrador Retriever,2013/01/26
8064,Randy Castro,Richard,Bulldog,2013/08/15
8065,Dennis Clark,Michele,German Shepherd,2018/12/14
8066,Monica Sutton,Mary,Rottweiler,2010/07/12
8067,Jonathan Contreras,Richard,Dachshund,2011/01/31
8068,Brittany Perez PhD,Jennifer,Pug,2013/04/08
8069,Sara Henry,Brian,German Shepherd,2020/11/15
8070,Jacqueline Houston,John,Chihuahua,2022/10/21
8071,Haley Garrison,Brandon,Chihuahua,2018/10/03
8072,Heather Barton,Brittney,Golden Retriever,2014/12/03
8073,Derek Garcia,Sean,Bulldog,2022/11/01
8074,Hannah Rodriguez,Sandra,Pug,2013/12/06
8075,Dennis Jensen,Mary,Golden Retriever,2017/12/13
8076,Emily Mendoza,Andrea,Beagle,2016/09/01
8077,Keith Gomez,Catherine,Rottweiler,2015/09/15
8078,Kathleen Castro,Kimberly,Golden Retriever,2017/01/08
8079,Wanda Jackson,Lauren,Dachshund,2024/09/26
8080,Tiffany Watson,Melinda,Labrador Retriever,2016/06/04
8081,Emma Oneal,Jennifer,Poodle,2018/10/29
8082,Maria Leonard,Ronald,Bulldog,2012/06/08
8083,Christina Shelton,Mark,Dachshund,2009/06/16
8084,Marie Hoffman,Michelle,German Shepherd,2020/10/18
8085,Glenn Mejia,Nicholas,German Shepherd,2015/11/28
8086,Edwin Meyer,Jennifer,Beagle,2023/01/11
8087,Bryan Rubio,Shannon,Poodle,2017/06/30
8088,Debbie Saunders,Amy,Labrador Retriever,2009/12/10
8089,David Byrd DDS,Judith,Chihuahua,2024/10/11
8090,Jimmy Johnson,Nicole,Labrador Retriever,2021/05/18
8091,Samantha Hendricks,Wayne,Rottweiler,2013/04/07
8092,Richard Stewart,Pamela,Golden Retriever,2011/03/19
8093,Sarah Greer,William,Poodle,2021/02/02
8094,Daniel Bryant,Kimberly,Bulldog,2021/11/25
8095,Karen Mckenzie,Michael,Poodle,2016/06/05
8096,Joseph Lewis,Laura,Pug,2017/07/08
8097,Steven Hudson,Troy,German Shepherd,2015/10/21
8098,Jesus Boyd,Candace,Dachshund,2012/01/02
8099,Kevin Acosta,Michael,Labrador Retriever,2014/04/24
8100,Mrs. Dawn Brandt DDS,Scott,Pug,2019/03/04
8101,Jack Williams,Veronica,Poodle,2024/09/28
8102,Dr. Brent Villegas,Eric,Bulldog,2011/09/20
8103,Heather Zuniga,Luis,Chihuahua,2023/06/27
8104,Kathy Maxwell,Megan,Poodle,2010/09/20
8105,Thomas Wood,Isaac,Bulldog,2020/02/29
8106,Angela Alvarez,Courtney,Golden Retriever,2022/04/23
8107,Kathryn Mata,Jessica,Poodle,2015/02/23
8108,William Hayes,John,Rottweiler,2011/10/10
8109,Patrick Wagner,Todd,German Shepherd,2011/06/20
8110,Danny Johnson,Daniel,Dachshund,2024/07/17
8111,Elizabeth Soto,Elizabeth,Rottweiler,2017/12/14
8112,Amanda Jackson,Brian,Chihuahua,2010/12/04
8113,Kayla Smith,Kristi,Pug,2011/09/26
8114,Jamie Nelson,Brian,Dachshund,2016/08/14
8115,Christopher Stein,Margaret,Labrador Retriever,2022/02/06
8116,Anthony Valenzuela,Rachel,Beagle,2018/09/26
8117,William Hess,Kathryn,German Shepherd,2012/05/09
8118,Jennifer Reynolds,Manuel,German Shepherd,2023/06/08
8119,Jessica Whitney,Mary,Beagle,2012/02/21
8120,Regina Anderson,Amy,Golden Retriever,2009/04/27
8121,James Smith,Michael,Poodle,2023/03/18
8122,Ashley Yoder,Sydney,Labrador Retriever,2016/12/20
8123,William Rivera,Desiree,Chihuahua,2013/12/22
8124,Jesse Sanchez,David,Labrador Retriever,2017/01/25
8125,Jerry Sanchez,Valerie,Pug,2013/01/22
8126,Erik York,Heather,Beagle,2010/02/23
8127,Evan Walker,Kenneth,Golden Retriever,2015/08/18
8128,Lindsey Stout,Christopher,German Shepherd,2018/01/16
8129,Stephanie Keith DVM,Peter,Pug,2020/09/16
8130,Linda May,Douglas,German Shepherd,2010/09/08
8131,Tammy Scott,Gina,Rottweiler,2017/10/11
8132,Charles Obrien,Donald,German Shepherd,2013/02/01
8133,Ashley Valenzuela,Aaron,German Shepherd,2011/01/07
8134,Megan Navarro,Bonnie,Pug,2010/11/08
8135,Leslie Combs,Gloria,Beagle,2020/07/29
8136,Andrew Parrish,Shannon,Dachshund,2019/07/14
8137,Barry Davis,William,Golden Retriever,2013/06/14
8138,Martin Colon MD,Frances,German Shepherd,2009/01/15
8139,Jamie Wu,Maria,Poodle,2017/05/13
8140,Christina Graves,Thomas,Beagle,2014/06/26
8141,Steven Clark,Jason,Golden Retriever,2013/03/06
8142,Linda Vincent,Becky,German Shepherd,2020/09/09
8143,Michelle Smith,Scott,Chihuahua,2022/08/09
8144,William Stone,Robert,Pug,2017/06/05
8145,Victoria Lee,Candice,Beagle,2017/10/16
8146,Lori Reilly,Kim,Poodle,2012/09/28
8147,Teresa Price,Alexis,German Shepherd,2024/08/07
8148,Leah Ramirez,Jose,Rottweiler,2018/12/26
8149,Stephen Richard,Samantha,Labrador Retriever,2010/02/20
8150,Michael Jones,Darryl,Dachshund,2016/03/18
8151,Mrs. Kara Coleman,Jennifer,Poodle,2020/04/13
8152,Ashley Robinson,Scott,Dachshund,2015/12/28
8153,Marc Chambers,Alexander,Labrador Retriever,2023/08/07
8154,Anthony Jones,Kimberly,Pug,2023/02/01
8155,Margaret Walker,Donna,German Shepherd,2023/02/14
8156,Adam Harris,Melanie,Beagle,2020/04/07
8157,John Spencer,Rebecca,Poodle,2010/04/23
8158,Catherine Hahn,Mary,Chihuahua,2018/01/18
8159,Sean Brooks,Brandon,Bulldog,2010/12/22
8160,Tammy Rivera,Emily,Rottweiler,2015/11/18
8161,John Pitts,William,Poodle,2009/09/16
8162,Kayla Ford,Robert,Labrador Retriever,2023/12/05
8163,Mrs. Veronica Knapp,Victoria,Poodle,2009/10/30
8164,Mrs. Julia Marshall,Andrew,Golden Retriever,2015/02/28
8165,Susan Stout,Melissa,Chihuahua,2015/11/27
8166,Ashlee Elliott,Kathryn,Golden Retriever,2023/04/07
8167,Melissa Martin,Richard,Beagle,2013/01/02
8168,Ruth Santiago,Michele,Dachshund,2013/11/26
8169,Julia Hayden DVM,Rachel,Beagle,2018/08/13
8170,Daniel Fields,Marisa,German Shepherd,2014/05/10
8171,Maurice James,Linda,Beagle,2013/10/29
8172,Cindy Pena,Ronald,Chihuahua,2014/08/02
8173,Nichole Phillips,Cory,Poodle,2019/06/17
8174,Cynthia Lyons,Douglas,Golden Retriever,2018/01/18
8175,Stephen Simmons,Kristen,Golden Retriever,2022/08/02
8176,Jennifer Parks,Henry,Golden Retriever,2009/02/20
8177,Michael Clark,Michael,Rottweiler,2015/06/08
8178,Courtney Thompson,Michael,Beagle,2014/11/26
8179,Michael Anderson,Brian,Bulldog,2024/08/22
8180,Norman Hoffman,Kari,Chihuahua,2023/07/01
8181,Alexis Ramirez,Amy,Labrador Retriever,2013/01/01
8182,Amanda Hanson,Kelly,Golden Retriever,2018/11/11
8183,Anthony Kim,Adrienne,Labrador Retriever,2017/06/09
8184,Amy Mendez,Rachel,Beagle,2009/12/11
8185,Scott Powers,Diane,Chihuahua,2013/02/10
8186,Gerald Kirby,Laura,Pug,2021/06/24
8187,Christina Stanley,Jill,Pug,2009/07/27
8188,Haley Burke,Jennifer,Golden Retriever,2018/10/27
8189,Stephanie Oneal,Shaun,Dachshund,2014/01/01
8190,Tyler Hunt,Mary,Chihuahua,2011/02/02
8191,Jeffrey Johnson,Mario,Pug,2019/12/01
8192,Anthony Scott,John,Pug,2017/10/03
8193,James Chandler,Susan,German Shepherd,2017/11/23
8194,Frank Thompson,Jacob,Poodle,2016/03/05
8195,Jacqueline Phillips,Carolyn,Bulldog,2016/10/09
8196,John Johnson,Ryan,Chihuahua,2015/01/07
8197,Megan Gonzales,John,Rottweiler,2017/11/17
8198,Matthew Burns,Michael,Pug,2021/11/13
8199,Jessica Davis,Ashley,Rottweiler,2020/09/17
8200,Bruce James,William,Chihuahua,2012/02/17
8201,Kyle Miller,Brian,Golden Retriever,2015/12/08
8202,Alison Soto,Heather,Pug,2018/09/17
8203,Chad Patel,Christopher,Poodle,2023/03/24
8204,Leslie Anderson,Kristin,Beagle,2020/01/17
8205,David Burton,Martin,Labrador Retriever,2019/04/08
8206,Jason Raymond,Anna,Golden Retriever,2022/03/22
8207,Julie Rosales,Allison,Rottweiler,2019/03/05
8208,Angela Mann,Margaret,Labrador Retriever,2024/08/13
8209,Manuel Robbins,Samuel,Chihuahua,2015/05/17
8210,Kevin Rodgers,Kristen,Bulldog,2022/05/25
8211,Lisa Carter,Brenda,Golden Retriever,2010/09/27
8212,Joseph Hall,Justin,Golden Retriever,2009/04/14
8213,Alicia Harvey,Timothy,Beagle,2015/01/27
8214,Julie Webb,Daniel,German Shepherd,2024/06/26
8215,Melanie Chan,Heather,Poodle,2020/03/23
8216,Stacey Hall,Timothy,Golden Retriever,2010/11/01
8217,Derek Gutierrez,Kathleen,Bulldog,2012/11/20
8218,Jason Lee,Derrick,Golden Retriever,2024/09/23
8219,William Hudson,Jeremy,Labrador Retriever,2010/03/31
8220,Aaron Jones,Michael,German Shepherd,2022/05/12
8221,Becky Mccormick,Tiffany,Poodle,2013/03/20
8222,Gregory Ward,Amy,Labrador Retriever,2021/06/30
8223,Cheryl Lee,Jillian,Pug,2015/08/09
8224,Angela King,Aaron,Bulldog,2010/08/18
8225,Bruce Clark,Donna,Rottweiler,2014/08/27
8226,Tara Murray,Samantha,Pug,2011/07/27
8227,Angel Valentine,Bernard,Pug,2014/05/09
8228,Hannah Myers,Gabrielle,Chihuahua,2017/06/14
8229,Robert Ortiz,Frederick,Rottweiler,2013/02/07
8230,Gary Hall,Aaron,German Shepherd,2016/01/09
8231,Robert Hammond,Shelia,Bulldog,2015/04/23
8232,Daniel Church,Robin,German Shepherd,2013/06/24
8233,Faith Ramirez,John,German Shepherd,2018/10/24
8234,Adam Saunders MD,Kimberly,Dachshund,2021/06/06
8235,Spencer Johnson,Christopher,Golden Retriever,2014/04/29
8236,Shawn Roberts,Lisa,German Shepherd,2012/02/15
8237,Dylan Martin,Keith,Golden Retriever,2014/10/28
8238,Lisa Rowe,Jennifer,Bulldog,2023/07/09
8239,Rachel Carlson,Tracy,Beagle,2014/07/26
8240,William Prince,Jesse,Bulldog,2024/03/05
8241,Stephanie Cordova,Lisa,Poodle,2022/03/08
8242,Shannon Martinez,Daniel,German Shepherd,2024/03/31
8243,Jeremy Hopkins,Julie,Chihuahua,2020/02/17
8244,Lisa Macdonald,Tina,Dachshund,2018/09/01
8245,Diane Jones,Tracey,Beagle,2022/02/01
8246,Lisa Holmes,Penny,Dachshund,2017/12/16
8247,Elizabeth Freeman,Victoria,Chihuahua,2018/07/30
8248,Vickie Valdez,Clarence,Beagle,2009/05/24
8249,Stephanie Leonard,Michelle,Pug,2022/06/30
8250,Larry Lambert,Thomas,Pug,2018/06/16
8251,Nancy Spencer MD,Steven,Golden Retriever,2022/04/04
8252,Nathan Romero,Tanner,Labrador Retriever,2009/10/22
8253,Luke Willis,Melissa,Rottweiler,2013/02/27
8254,Stephen Hawkins,Robert,Pug,2015/03/25
8255,Michelle Ferguson,Julia,Rottweiler,2015/09/01
8256,Micheal Thompson,Stephanie,Bulldog,2017/10/20
8257,Keith Jones,Christine,Bulldog,2024/02/25
8258,Calvin Carlson,Caleb,Rottweiler,2018/02/19
8259,Kimberly Jacobs,Gloria,Labrador Retriever,2011/04/29
8260,Becky Ware,Anna,Pug,2022/04/21
8261,Patricia Gonzalez,Jennifer,Pug,2019/05/14
8262,Emily Trujillo,Gary,Labrador Retriever,2017/07/20
8263,Stephanie Green,Tiffany,Pug,2024/03/09
8264,Crystal Miller,Carla,German Shepherd,2020/02/19
8265,Jose Medina,Sheila,Beagle,2014/07/16
8266,Curtis Figueroa,Rachel,Pug,2009/05/28
8267,Andrew Cline,Hannah,German Shepherd,2009/10/16
8268,Anthony Carter,Eric,German Shepherd,2022/07/12
8269,Brittany Ross,Ryan,German Shepherd,2021/06/30
8270,Eric Proctor,Kyle,Beagle,2016/05/23
8271,Tammy Durham,Donna,Labrador Retriever,2009/07/05
8272,Linda Long,David,Bulldog,2023/07/13
8273,Dr. Paige Hudson,Katherine,Poodle,2024/07/12
8274,Sarah Marquez,Nathaniel,Dachshund,2012/10/04
8275,Nicholas Duncan,Shawn,Beagle,2010/07/16
8276,Benjamin Ramirez,Tina,Pug,2012/11/07
8277,Mark Sherman,Carl,German Shepherd,2021/12/04
8278,Janice Hale,Kathryn,German Shepherd,2018/11/19
8279,John Spencer,Susan,Poodle,2024/11/13
8280,Bradley Hunter,Victoria,Beagle,2022/11/27
8281,Jennifer Young,Holly,Bulldog,2012/07/22
8282,Gregory Aguirre,Crystal,Golden Retriever,2024/09/14
8283,James Kirby Jr.,Angelica,Chihuahua,2011/05/06
8284,Robert Carpenter,John,Dachshund,2010/03/25
8285,Keith Hernandez,Richard,Beagle,2023/10/22
8286,Melissa Mcpherson,Richard,Pug,2018/06/20
8287,Kathleen Oliver,Mary,Pug,2022/06/18
8288,Taylor Jones DVM,Mary,Beagle,2014/09/14
8289,Valerie Rocha,Antonio,Poodle,2012/05/19
8290,Mr. Trevor Johnson,Lisa,Rottweiler,2022/11/10
8291,John Reese,Jeffrey,Chihuahua,2010/08/24
8292,Edward Johnson,William,Dachshund,2018/05/19
8293,Jamie Buck,Patricia,Beagle,2018/01/04
8294,Carl Payne,Denise,Labrador Retriever,2015/08/31
8295,Virginia Young,Sarah,Bulldog,2010/11/02
8296,Amy Wiggins,Nicholas,Chihuahua,2019/01/15
8297,Sarah Sellers,Calvin,Dachshund,2014/11/16
8298,Ricky Morton,Kathleen,Chihuahua,2023/02/18
8299,Jeffrey Lewis,Jessica,Golden Retriever,2014/08/13
8300,Zachary Boyd,Dennis,Pug,2011/12/23
8301,Craig Martinez,Michael,Labrador Retriever,2021/11/23
8302,Curtis Wolf,Michael,Chihuahua,2019/04/18
8303,Martha Douglas,Sean,Dachshund,2016/03/22
8304,Katherine Gregory,Erin,Bulldog,2011/10/30
8305,Kenneth Carlson,Brandon,German Shepherd,2023/03/14
8306,Michael Williams,William,German Shepherd,2014/08/27
8307,Timothy Oliver,Nicholas,Labrador Retriever,2009/10/24
8308,Spencer Brown,Randy,Poodle,2019/01/22
8309,Sharon Parker,Bruce,Poodle,2020/03/12
8310,John Bush,Gabriella,Dachshund,2021/07/03
8311,Dawn Palmer,Roberta,Pug,2013/11/15
8312,Melanie Kane,Michael,German Shepherd,2022/01/19
8313,Dana Wood,Matthew,Poodle,2017/10/17
8314,Caitlin Kim,Norman,German Shepherd,2011/09/11
8315,Tonya Carr,Andrew,Chihuahua,2011/11/16
8316,Andrew Curry,Brian,Golden Retriever,2014/08/12
8317,Rachel Nelson,Karen,German Shepherd,2022/09/09
8318,Alexandria Clark,Robert,Bulldog,2023/09/11
8319,Eric Montgomery,Amy,German Shepherd,2015/01/17
8320,Duane Merritt,Monique,Beagle,2014/12/13
8321,Carrie Payne,Charles,Pug,2023/12/21
8322,Jeffrey Miller,Abigail,Rottweiler,2024/03/24
8323,John Allen,Deborah,Golden Retriever,2024/04/22
